Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Purple,,,,,,,,65.00,,,TRUE,,,,,,shopify,,FALSE,0,,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_008_20240128_082321.jpg?v=1709901247,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_001_20240128_082321.jpg?v=1706842434,2,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_002_20240128_082321.jpg?v=1706842432,3,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-08at7.33.50AM.png?v=1709901247,4,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_003_20240128_082321.jpg?v=1709901247,5,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_004_20240128_082321.jpg?v=1709901247,6,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_005_20240128_082321.jpg?v=1709901247,7,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_006_20240128_082321.jpg?v=1709901247,8,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_007_20240128_082321.jpg?v=1709901247,9,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,sergi-zowaka-carafe-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_008_20240128_082321.jpg?v=1709901247,10,Sergi Zowaka Carafe | Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">This Safi marvel isn't just a plate, it's a hallmark to centuries old tradition! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor! </div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><br></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed.</span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><br></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><strong>For Aficionados of Authenticity and Elegance:</strong></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">Designed for those who cherish a blend of authenticity, artistic flair, and sophistication, our Safi Ceramics are perfect for enhancing any space with a touch of Moroccan elegance.</div>
</div>
.</div>
</div>",Asfi,,Plate,"['Decor', 'Kitchenware']",TRUE,Active,,,Color,Multi,,,,,,,,135.00,,,TRUE,,,,,,shopify,,FALSE,2540,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/1-added-PhotoRoom.jpg?v=1706705932,1,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/1-added-PhotoRoom.jpg?v=1706705932,FALSE,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"This Safi marvel isn't just a plate, it's a hallmark to centuries old tradition! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor! Siz...",,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Blue Orange,,,,,,,,135.00,,,TRUE,,,,,,shopify,,FALSE,2540,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/25-added-PhotoRoom.jpg?v=1709819348,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-07at8.48.18AM.png?v=1709819348,2,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/1-PhotoRoom_1409ea1f-e2c3-4370-82a6-2de5a00a320a.jpg?v=1709819348,3,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/2-PhotoRoom_d05aaf71-6df0-4f36-ab64-63f9738993d1.jpg?v=1709819348,4,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/25-added-PhotoRoom.jpg?v=1709819348,5,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/25-PhotoRoom_1b8f6e9e-bcb8-4dd0-941d-770df7623200.jpg?v=1709819348,6,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-07at8.48.50AM.png?v=1709819348,7,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-yala-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/26-PhotoRoom_891bddc5-49bd-4c77-9409-c2d269b890a4.jpg?v=1709819348,8,Beldi Yala Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"" class=""ewa-rteLine"">This Safi marvel isn't just a plate, it's a conversation starter! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor!</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""> </div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed.</span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""> </div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><strong>For Aficionados of Authenticity and Elegance:</strong></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">Designed for those who cherish a blend of authenticity, artistic flair, and sophistication, our Safi Ceramics are perfect for enhancing any space with a touch of Moroccan elegance.</div>
</div>",Asfi,,Plate,"['Decor', 'Kitchenware']",TRUE,Active,,,Color,Navy,,,,,,,,95.00,,,TRUE,,,,,,shopify,,FALSE,1724,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/23-added-PhotoRoom_1efef509-7e19-43e2-918a-5837cba118de.jpg?v=1706705297,1,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/23-added-PhotoRoom_1efef509-7e19-43e2-918a-5837cba118de.jpg?v=1706705297,FALSE,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"This Safi marvel isn't just a plate, it's a conversation starter! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor! Size and color may...",,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Black,,,,,,,,95.00,,,TRUE,,,,,,shopify,,FALSE,1724,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/37-added-PhotoRoom_b2e1e527-3606-4c61-bd94-3bfb65b1719a.jpg?v=1709819021,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/23-PhotoRoom_a6e365c4-1b44-437b-b817-7cc40566093d.jpg?v=1706705297,2,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-07at8.43.20AM.png?v=1709819021,3,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/24-PhotoRoom_5b1b6bdf-b62b-4bea-9ea3-c6bdf82fbfd5.jpg?v=1709819021,4,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/37-added-PhotoRoom_b2e1e527-3606-4c61-bd94-3bfb65b1719a.jpg?v=1709819021,5,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/37-PhotoRoom_cc2290fa-16e8-4433-b415-f71457b46832.jpg?v=1709819021,6,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/38-modified-PhotoRoom.jpg?v=1709819021,7,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-alma-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-07at8.42.49AM.png?v=1709819021,8,Beldi Alma Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,beldi-dara-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1"">This Safi marvel isn't just a plate, it's a conversation starter! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor!</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><br></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed.</span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""> </div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><strong>For Aficionados of Authenticity and Elegance:</strong></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">Designed for those who cherish a blend of authenticity, artistic flair, and sophistication, our Safi Ceramics are perfect for enhancing any space with a touch of Moroccan elegance.   </div>
</div>",Asfi,,Plate,"['Decor', 'Kitchenware']",TRUE,Active,,,Title,Default Title,,,,,,,,95.00,,,TRUE,,,,,,shopify,,FALSE,2540,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/31-added-PhotoRoom_2c0cf3f5-7eb9-4db4-9ea8-9b689b94ab9e.jpg?v=1706705092,1,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,FALSE,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,"This Safi marvel isn't just a plate, it's a conversation starter! Handmade from Moroccan red Safi clay and decked out in a zesty color palette with snazzy Moroccan patterns, it's the perfect piece to jazz up your space and wow your guests. Warning: It may steal the spotlight from your other decor! Size and color may...",,,,,,,,,,,,,,
,beldi-dara-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/31-PhotoRoom_31719cdd-94a9-49cb-8c54-a8f0eaebf3f9.jpg?v=1706705092,2,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-dara-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/32-PhotoRoom_a331c1d1-bc5a-4198-acd7-c24794e808bd.jpg?v=1706705092,3,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-dara-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-07at8.21.29AM.png?v=1709817708,4,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-dara-plate-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/il_794xN.4211725400_pf2k_e6dbb72e-8291-4611-b033-caf16b56b167.jpg?v=1709817708,5,Beldi Dara Plate| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,"<meta charset=""UTF-8"">
<div data-mce-fragment=""1"" class=""ewa-rteLine"">Handmade from Moroccan red Safi clay and decked out in a zesty yellow and orange color palettes. It's the perfect piece to jazz up your space.
<div data-mce-fragment=""1"" class=""ewa-rteLine""><br></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">Size and color may vary slightly as each piece is hand-thrown and hand-glazed. </div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><strong> </strong></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<strong>For Aficionados of Authenticity and Elegance:</strong><br>
</div>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">Designed for those who cherish a blend of authenticity and warm vibes. <strong></strong>
</div>",Asfi,,Jar,['Kitchenware'],TRUE,Active,,,Size,Large,,,,,,,,39.00,,,TRUE,,,,,,shopify,,FALSE,0,,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/63-PhotoRoom_b7b180fd-666f-43cb-92cd-4cab2f2abc2c.jpg?v=1706680206,1,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_019_20240205_143738.jpg?v=1709900696,FALSE,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,Handmade from Moroccan red Safi clay and decked out in a zesty yellow and orange color palettes. It's the perfect piece to jazz up your space. Size and color may vary slightly as each piece is hand-thrown and hand-glazed. For Aficionados of Authenticity and Elegance: Designed for those who cherish a blend of authent...,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,Small,,,,,,,,29.00,,,TRUE,,,,,,shopify,,FALSE,0,,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_019_20240205_143738.jpg?v=1709900696,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-08at7.24.28AM.png?v=1709900696,2,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/64-PhotoRoom_b46f61e6-9c56-4747-b171-c0889eebdd89.jpg?v=1709900696,3,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_007_20240205_143738.jpg?v=1709900696,4,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_008_20240205_143738.jpg?v=1709900696,5,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_009_20240205_143738.jpg?v=1709900696,6,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_010_20240205_143738.jpg?v=1709900696,7,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_011_20240205_143738.jpg?v=1709900696,8,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_012_20240205_143738.jpg?v=1709900696,9,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_013_20240205_143738.jpg?v=1709900696,10,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_014_20240205_143738.jpg?v=1709900696,11,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
,beldi-chmicha-jar-handcrafted-safi-clay-pottery-natural-pigments-traditional-moroccan-craftsmanship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_016_20240205_143738.jpg?v=1709900696,12,Beldi Chmicha Jar| Handcrafted Safi Clay Pottery – Natural Pigments & Traditional Moroccan Craftsmanship,,,,,,,,,,,,,,,,,,
